Kol1,Kol2,Kol3,Kol4,Odlicz
-0.17940485979914164,-0.030928970732823326,-0.038006730964004476,-0.049675218108673015,2
-0.11608648749054849,-0.014516420785907345,-0.012554843379696239,-0.018273150060528993,2
-0.075424427721186751,-0.07494946045600312,-0.075474916367485795,-0.083612938170946921,2
-0.023045262110720353,-0.076935347210432284,-0.07798812898326056,-0.074841003363953315,2
-0.016393850448286704,0.0076331353404706656,0.0081062326557913619,0.010539037427460233,2
-0.031873295413601788,0.036331255886821304,0.037140944177468979,0.033051363827246209,2
-0.048512109293932015,-0.051769561955151977,-0.058248938230196286,-0.060752801096656407,2
-0.013400060717739538,-0.045551978660917543,-0.054589446348446875,-0.045847430739260113,2
-0.018329248556416822,0.025332210793080869,0.023258436395094107,0.0054060250537238353,2
-0.047077857749066504,0.054307083919144801,0.045811901691864491,0.048652355533651589,2
-0.049841643646473574,-0.030334326676412334,-0.03320095981628042,-0.040196442253492753,2
-0.05444172030927559,-0.049591070364841269,-0.048949677561857086,-0.055477672533337512,2
-0.075112146094077833,0.019995373884285357,0.014937159505066066,0.011561900002481657,2
-0.10389067448453436,0.016236774659800782,0.015260660831352548,0.019275443187058212,2
-0.10193283697804911,-0.049293748336635773,-0.050546614744797297,-0.064692785457844973,2
-0.094189374595665717,-0.075394508523379908,-0.072600803428165994,-0.073081380542938404,2
-0.11968801092654714,0.0035940436365469427,0.0041886876929579349,-0.018955681760497584,2
-0.14316336150574085,0.023402422534539537,0.016577105534853614,0.025277982247055967,2
-0.14352239187942298,-0.070379302991007947,-0.079493438622917315,-0.070123119859786864,2
-0.15158187578864113,-0.082990244866592025,-0.088353261073468511,-0.094196854395117421,2
-0.18656863772401747,-0.023426731882757595,-0.028531695008550077,-0.04101361034359214,2
-0.17312182825970474,0.0016773450270461017,0.0061502650991690395,-0.0045402382671883334,2
-0.18396379756495923,-0.074242619407816471,-0.074646528578208846,-0.072819587562128529,2
-0.23886552554051504,-0.10127087472657272,-0.11182113185321052,-0.11128819614227614,2
-0.26410236889058658,-0.024443984608190236,-0.02487033317693774,0.003016229128902299,2
-0.25135118077528296,-0.007694843685947278,-0.0057987145249386411,-0.01440796369385754,2
-0.31515013019864851,-0.1073556915805393,-0.10556801951158046,-0.11731878445021782,2
-0.36357061194929707,-0.12326522501432774,-0.12396832616278854,-0.12936126156747188,2
-0.37782336980453163,-0.076118179120332904,-0.073201057334165778,-0.073335693724296561,2
-0.37921461250254979,-0.049895872192498476,-0.058385444570190008,-0.05948123518986561,2
-0.41064846969836355,-0.14491550452730406,-0.14479582773607669,-0.15475518070602937,2
-0.41528220545869826,-0.15462054431589856,-0.1523840842798371,-0.15917574218199032,2
-0.43344689842717748,-0.081316639739271779,-0.082950975919470538,-0.11333392129231899,2
-0.44724338851585765,-0.07417530121275108,-0.07633696325429544,-0.07923164564210744,2
-0.4482045427454025,-0.15439241043262139,-0.15478136000411033,-0.15190163721520175,2
-0.43320941479458569,-0.16628155166111538,-0.17660367490447601,-0.17790142010934781,2
-0.43994123430112519,-0.1031426945393633,-0.10527069748337496,-0.10997923123822678,2
-0.42932552892928494,-0.073307644476352643,-0.07200241947202915,-0.078517324794469087,2
-0.42756964600799585,-0.16434054370339649,-0.17282637618136215,-0.17170440626360559,2
-0.40502366051067717,-0.15136496160454152,-0.16383752719026895,-0.15642504593362375,2
-0.41471000080064241,-0.095881679221615237,-0.10335773877359998,-0.076778271421946362,2
-0.41964666843877141,-0.08305569311179449,-0.087064865617911366,-0.0865730688039614,2
-0.40986870060552272,-0.15127520401112099,-0.16147017066380254,-0.16748953927256666,2
-0.392106046857573,-0.17589122400670057,-0.17024771532038493,-0.17363793442187275,2
-0.38732458505806699,-0.086255177327263691,-0.087556662431861346,-0.11541704543962039,2
-0.38475714389626736,-0.067643566341544795,-0.073604966504558139,-0.067140549828417259,2
-0.38002430079319743,-0.15215034054697113,-0.15620813174952414,-0.14818417688770161,2
-0.36910940344328874,-0.15404646970797978,-0.15644000553252718,-0.1631587353900262,2
-0.36623529050396897,-0.096083633806811425,-0.099326126869127965,-0.090812245143218381,2
-0.36499551374484795,-0.062138433945085794,-0.070340034043886474,-0.062342258480144915,2
-0.36096577179023887,-0.1455868165280951,-0.1514434994987845,-0.14916777051560154,2
-0.34941509148693478,-0.15256172951681524,-0.15727026327166704,-0.16569064750443024,2
-0.33935289127452106,-0.077859102442718542,-0.072858856509250017,-0.068470084180958818,2
-0.33765310684911987,-0.055698326617162973,-0.061727044975241716,-0.056410777514938407,2
-0.33523526167635437,-0.13433719815272235,-0.13125552077861757,-0.13169869889613145,2
-0.31935377749050986,-0.14479769768593961,-0.14376548536160355,-0.15930663867239525,2
-0.3185328695006846,-0.084213192076946705,-0.081647620865009971,-0.076660464580581927,2
-0.31913499335654733,-0.052291277966908793,-0.061584928785659215,-0.058303166776221188,2
-0.30761049235132421,-0.1269695956927874,-0.12371214303156744,-0.13620527806578708,2
-0.30396596006847826,-0.13351816011276005,-0.13743757502545639,-0.14428346147363452,2
-0.30540582146293255,-0.067159249327046533,-0.066688021961588767,-0.074128552466177888,2
-0.30175380938063484,-0.039788793183374527,-0.040196442253492753,-0.046975010506605484,2
-0.29876001965008764,-0.11914946536602398,-0.12077632174677104,-0.12063981540677732,2
-0.29274813084077528,-0.13333116512646728,-0.14684716273570833,-0.1330749819952462,2
-0.29300244402213343,-0.054163097779699375,-0.057420550440919337,-0.061831762167565661,2
-0.29798399045697266,-0.038506007577406159,-0.038476088379599316,-0.051365652784759609,2
-0.30545631010923158,-0.13044022263838112,-0.13672699407754388,-0.14453403475526683,2
-0.29248820780982832,-0.12829165024587727,-0.13223350455692875,-0.13815189587309476,2
-0.29657591821018814,-0.064980757736735825,-0.072273562202153654,-0.048340073906542672,2
-0.29701722637783906,-0.035968485613413342,-0.040905153251542335,-0.040491894331835324,2
-0.28939718068640891,-0.11281594518028804,-0.11857913065783104,-0.12755302005002084,2
-0.28271584982616843,-0.12431239693756722,-0.12175430552508219,-0.12937809111623821,2
-0.28359846616147028,-0.053450646881923934,-0.057418680491056411,-0.062409576675210306,2
-0.29082769233154859,-0.038657473516303303,-0.051911678144734484,-0.053772278258347496,2
-0.28878383713136863,-0.10654787323975455,-0.11072908113326077,-0.12201422855602914,2
-0.280400851895864,-0.1312573907284805,-0.12615242760268802,-0.13364157680371327,2
-0.27962856260247487,-0.059845875413136497,-0.058450892815392473,-0.081928113344449119,2
-0.28063459562872994,-0.026622476198500947,-0.028365269470749518,-0.033819913220909471,2
-0.28306927035026175,-0.1200638708489956,-0.1225396844675118,-0.11409312093666761,2
-0.27883383391073063,-0.12458914951728051,-0.13377808314370698,-0.14207505068551696,2
-0.27612427655934846,-0.053589023171780582,-0.056565983353561403,-0.033642267983931343,2
-0.286061190130946,-0.041855087781909585,-0.03624149829340078,-0.047640712657807727,2
-0.28836870826179872,-0.11668674139654826,-0.11735244354775051,-0.13360604775631765,2
-0.27677688906151021,-0.13329563607907166,-0.13281318901443631,-0.13471305807517081,2
-0.27394391501917481,-0.052100543080890176,-0.054434240509823879,-0.064393593479776537,2
-0.2841201821732271,-0.029244145906325514,-0.042468431336949851,-0.040467584983617265,2
-0.27937611937097961,-0.11009329817986538,-0.11231105871729756,-0.12526981126738618,2
-0.27182339187461485,-0.11604347864370115,-0.11879978474165651,-0.11729447510199975,2
-0.27393643521972311,-0.056479965659866731,-0.060893047336375981,-0.071751846190396845,2
-0.28219787371413746,-0.022482407201979131,-0.03478293740031721,-0.033318766657644862,2
-0.27496677759419624,-0.11366490241805718,-0.11141348278309229,-0.10643380629811597,2
-0.2765038763815228,-0.12669845296266291,-0.12149251254427232,-0.13219423560980725,2
-0.28210998607057985,-0.057108268813810419,-0.057070869816551864,-0.054110739183537399,2
-0.29070053574086946,-0.036248978092852491,-0.048287715310380695,-0.042485260885716199,2
-0.30916442068741712,-0.10704154000356744,-0.11017183607410834,-0.099137261932972273,2
-0.30371725673670885,-0.12052387851527581,-0.12229285108560536,-0.12746326245660031,2
-0.28387521874118354,-0.068025036113582044,-0.067808121929482434,-0.062701288853827017,2
-0.29603363274993916,-0.037801036479082437,-0.04463383327822007,-0.042410462891199097,2
-0.29548947733982722,-0.12642544028267547,-0.12391596756662655,-0.13116950308492292,2
-0.28108525354569552,-0.12515948422547343,-0.12871799881462476,-0.14175341930909341,2
-0.31129242363142878,-0.058658457250177438,-0.065683858885196622,-0.047737950050679968,2
-0.30765537114803448,-0.040282459947187425,-0.043201451683217491,-0.051982736239525734,2
-0.30543200076101351,-0.11746651048938909,-0.11506736481525293,-0.13139950691806301,2
-0.29353724968293071,-0.13672325417781803,-0.1417066705625202,-0.13929069533961769,2
-0.30081135464971931,-0.050890685519575984,-0.052743805833737285,-0.075916224535136717,2
-0.31000776807559749,-0.038270393894677276,-0.036226538694497358,-0.045120020242581257,2
-0.30678584446177315,-0.13223537450679168,-0.13267855262430553,-0.12957069595211976,2
-0.29557549503352187,-0.12566624063832685,-0.13301514359963251,-0.1347392373732518,2
-0.29743796509699783,-0.068937571646690732,-0.065702558383825896,-0.079315793385939193,2
-0.29633282472800759,-0.035545876944391694,-0.04405040892098664,-0.040246930899791804,2
-0.28920270590066444,-0.11646982721244865,-0.11660446360257945,-0.11371726101421915,2
-0.2888156262790384,-0.13212504746487894,-0.13269725212293479,-0.13545729812061602,2
-0.29349050093635753,-0.053222512998646762,-0.054479119306534145,-0.06386626761843095,2
-0.29475458704369661,-0.035022290982771952,-0.044798388866157703,-0.040733117864152991,2
-0.29464052010205805,-0.10658901213673895,-0.10957345211797148,-0.10326050138072775,2
-0.28138070562403805,-0.12773066528699897,-0.1248995611945265,-0.1394328115292002,2
-0.28745430277882711,-0.054613755696664934,-0.062882673990531004,-0.070407352238951865,2
-0.29021060887678246,-0.027658428422562865,-0.033316896707781936,-0.031562883736355796,2
-0.29302301347062565,-0.12002647185173705,-0.12568494013695611,-0.11875116604522039,2
-0.29441425616864381,-0.13298896430155152,-0.13945525092755534,-0.13407727512177542,2
-0.29629168583102317,-0.063510977144474692,-0.068025036113582044,-0.090763626446782264,2
-0.2926209742500962,-0.036940859542135718,-0.030182860737515194,-0.044099027617422765,2
-0.2959420052066557,-0.1097230481070057,-0.12077445179690811,-0.12638804128541692,2
-0.28880814647958669,-0.14151967557622747,-0.14449289585828243,-0.13436524740066627,2
-0.29674047379812579,-0.061491431292512833,-0.063297802860100935,-0.076215416513205139,2
-0.30027093913933317,-0.039663506542558374,-0.044375780197136054,-0.047390139376175422,2
-0.29216470648354181,-0.11272244768714165,-0.11344050843450587,-0.11264016989317283,2
-0.28218478406509695,-0.12736041521413929,-0.12802611736534153,-0.13216992626158922,2
-0.27795308752529169,-0.058828622687703856,-0.058851062086058989,-0.051775171804740762,2
-0.28617712702244752,-0.035082129378385632,-0.034981152085787545,-0.038664953315755014,2
-0.2828355266173958,-0.11399401359393245,-0.11583404425905326,-0.099060593988592238,2
-0.2783794360940392,-0.12726317782126706,-0.12409548275346761,-0.13420817161218035,2
-0.28585175574629806,-0.054049030838060785,-0.057265344602296341,-0.046464514194026238,2
-0.29122225175262628,-0.045164899039291523,-0.055326206594440368,-0.055731985714695668,2
-0.28876326768287647,-0.10921442174428937,-0.11477939253636206,-0.12229472103546829,2
-0.2862294856186095,-0.1293163827707616,-0.13026257740140301,-0.1300400533677146,2
-0.28499344875921429,-0.06080702964268131,-0.062366567828362973,-0.083551229825470308,2
-0.28514304474824853,-0.025893195751959166,-0.037887054172777108,-0.035158797322765667,2
-0.28908489905930002,-0.12181040402097003,-0.11958890358381198,-0.11409686083639348,2
-0.27849537298554072,-0.1276035086963199,-0.13395011853109634,-0.13304319284757643,2
-0.27808585396555957,-0.047320951231247105,-0.053525444876441043,-0.06692363564431765,2
-0.2870354340095313,-0.027647208723385299,-0.028649501849914522,-0.027768755464475596,2
-0.29408888489249441,-0.11419596817912864,-0.11278228608275533,-0.10584664204115668,2
-0.28142371447088543,-0.1432811683471053,-0.14883117954027456,-0.14415817483281837,2
-0.28529825058687153,-0.048450400948455402,-0.058469592314021747,-0.046485083642518445,2
-0.28707096305692692,-0.022590864294028935,-0.030373595623533815,-0.032413710923987878,2
-0.29079590318387877,-0.12341108110363609,-0.11712804956419919,-0.12827108079738506,2
-0.28314967819436765,-0.13209138836734624,-0.14156081447321187,-0.14725481180582656,2
-0.28391261773844212,-0.065818495275327418,-0.065818495275327418,-0.090574761510626572,2
-0.29333716504759749,-0.022235573820072681,-0.027602329926675037,-0.024649679093112279,2
-0.28398928568282217,-0.10880303277444529,-0.10630477975757395,-0.12235829933080783,2
-0.27918912438468685,-0.13647455084604865,-0.13929817513906939,-0.139359883484546,2
-0.28980295980666421,-0.056386468166720348,-0.05720550620668266,-0.02852234525923544,2
-0.29340448324266288,-0.036065723006285577,-0.031312310454723491,-0.046791755420038578,2
-0.29105769616468868,-0.11295806136987054,-0.12184406311850272,-0.10769976235531799,2
-0.28393505713679723,-0.14062209964202219,-0.13729358888601095,-0.14451907515636339,2
-0.29057711904991629,-0.066648753014467293,-0.067901619422628817,-0.088673022500029147,2
-0.29141859648823371,-0.024225200474227701,-0.023234127046876048,-0.038807069505337514,2
-0.2807991512166676,-0.10936775763304944,-0.11573306696645516,-0.13194179237831202,2
-0.27678810876068777,-0.1262721043939154,-0.12329140431240872,-0.13464199998037957,2
-0.28110395304432478,-0.049291878386772847,-0.053428207483568808,-0.040458235234302628,2
-0.28990019719953647,-0.034659520709363983,-0.032232325787283897,-0.032606315759869428,2
-0.27962856260247487,-0.11228113951949072,-0.11511598351168904,-0.094950444189877262,2
-0.27338106011043362,-0.14308108371177203,-0.14721741280856801,-0.14941834379723384,2
-0.2731921951742779,-0.042853641008712945,-0.044888146459578226,-0.075306620879822303,2
-0.27776609253899892,-0.020210418118522037,-0.016148887016243181,-0.025919375050040151,2
-0.27815130221076201,-0.097671221240436992,-0.11123209764638831,-0.12067347450431001,2
-0.28168550745169529,-0.14175341930909341,-0.15040754727472258,-0.14378979470982162,2
-0.28349935881873511,-0.059253101306588431,-0.064077571952941767,-0.04047319483320605,3
-0.28376115179954498,-0.021448324927780142,-0.028326000523628037,-0.027923961303098592,3
-0.28180331429305971,-0.10954540287002758,-0.11119095874940391,-0.11098339431461893,3
-0.27200290706145591,-0.1390606915064776,-0.14313344230793401,-0.14792238390689172,3
-0.28042142134435621,-0.045942798182269422,-0.049402205428685578,-0.047403229025215918,3
-0.28803211728647171,-0.035517827696447776,-0.036830532500222987,-0.03747566520293303,3
-0.28391261773844212,-0.11189031999813884,-0.1201854175900859,-0.10701162080576061,3
-0.28717755019911378,-0.14755400378389497,-0.14651057176038135,-0.16084747735944763,3
-0.2888231060784901,-0.061654116930587539,-0.059204482610152313,-0.095644195589023429,3
-0.28681290997584291,-0.012057436716157485,-0.011040183990724843,-0.022598344093480646,3
-0.28575638830328876,-0.11379018905887334,-0.12200300885685157,-0.125662500738601,3
-0.2744974201786014,-0.12633381273939201,-0.12742960335906761,-0.13352003006262297,3
-0.28016336826327221,-0.047090947398107,-0.0498435135963365,-0.028756088992101397,3
-0.28673063218187411,-0.025782868710046432,-0.023086401007704763,-0.037178343174727527,3
-0.28536743873179982,-0.10761187471176038,-0.11516647215798809,-0.12162901888426604,3
-0.27591484217470058,-0.13867174193498863,-0.14084088377598472,-0.15433070208714478,3
-0.28183136354100363,-0.05078222842752618,-0.05505319391445293,-0.035130748074821756,3
-0.28458766963895898,-0.024339267415866287,-0.032858758991364659,-0.033558120240099604,3
-0.28413701172199346,-0.11212967358059359,-0.11901482897589319,-0.11611640668835534,3
-0.28081785071529686,-0.13597527423264696,-0.14427037182459401,-0.14937907485011237,3
-0.2870373039593942,-0.060075879246276602,-0.066123297102984618,-0.051414271481195727,3
-0.28309357969847981,-0.021620360315169486,-0.023976497142458322,-0.030872872236935495,3
-0.27955002470823193,-0.1120698351849799,-0.11601168949603138,-0.1071256877473992,3
-0.27317910552523739,-0.14468924059388982,-0.13926638599139962,-0.14525022555276812,3
-0.27645151778536081,-0.045643606204201,-0.045643606204201,-0.0710524849416619,3
-0.28148542281636202,-0.022813388327717326,-0.026261575874955912,-0.029758382118630616,3
-0.28197534968044907,-0.11068607228641343,-0.11123957744584002,-0.10708080895068893,3
-0.27510702383391583,-0.13756473161613547,-0.14555689733028826,-0.13304319284757643,3
-0.28071313352297289,-0.050875725920672563,-0.057839419210215133,-0.068774886008616032,3
-0.28023255640820049,-0.015606601555994163,-0.025367739840476494,-0.022768509531007061,3
-0.28151534201416889,-0.12177487497357439,-0.12186837246672078,-0.11145649162993963,3
-0.27298276078963002,-0.13290107665799392,-0.12814766410643183,-0.14140186873486302,3
-0.280556057734487,-0.054679203941867406,-0.057491608535710587,-0.064328145234574072,3
-0.28731405653910752,-0.02906276076962153,-0.033075673175464268,-0.027645338773522373,3
-0.290040443439256,-0.10813546067338012,-0.11184170130170272,-0.11101892336201456,3
-0.27717331843245085,-0.14071746708503149,-0.14336157619121118,-0.14880687019205649,3
-0.27873659651785837,-0.051403051782018164,-0.058923990130713165,-0.04681419481839371,3
-0.28811252513057761,-0.026586947151105322,-0.022020529585836002,-0.034642691160597636,3
-0.2838845684904982,-0.10417864676342521,-0.10844961225035196,-0.12278090799982948,3
-0.27980246793972713,-0.13097128839945257,-0.13949077997495096,-0.13817059537172402,3
-0.27881700436196427,-0.05910350531755422,-0.063168776319558931,-0.063097718224767688,3
-0.28171168674977626,-0.016616374481975095,-0.020502130297138751,-0.027233949803678291,3
-0.27452172952681947,-0.10206186351859112,-0.10383457598864652,-0.12093339753525696,3
-0.2792714021786557,-0.14122983334747366,-0.14372434646461915,-0.14189927539840178,3
-0.27871602706936616,-0.04752851566603207,-0.047206884289608515,-0.071486313309861119,3
-0.28636412200874028,-0.035248554916186198,-0.039212848625592815,-0.038128277705094776,3
-0.28086833936159589,-0.10587282133923767,-0.10647868509482622,-0.1040627098719237,3
-0.27327073306852084,-0.13118446268382633,-0.13467004922832349,-0.13946086077714412,3
-0.2746544959670873,-0.056500535108358931,-0.058546260258401782,-0.037490624801836445,3
-0.27096508488753107,-0.016829548766348845,-0.019256743688428935,-0.023527709175355689,3
-0.28385651924255428,-0.11681202803736442,-0.12776993423412045,-0.13832019136075824,3
-0.28091508810816912,-0.13146869506299133,-0.13231391240103463,-0.13755538186682084,3
-0.28216047471687888,-0.058725775445242837,-0.06056206621063779,-0.041475487959735269,3
-0.2773154346220334,-0.022828347926620748,-0.031935003759078401,-0.034461306023893655,3
-0.28414823142117102,-0.10246951258870934,-0.10403279067411686,-0.10892270956567267,3
-0.28279999757000018,-0.14301376551670664,-0.13791254229064001,-0.14406654728953491,3
-0.28125728893308488,-0.052177211025270211,-0.052988769265780805,-0.072109006614216029,3
-0.28693819661665904,-0.029492849238094889,-0.035106438726603698,-0.032879328439856866,3
-0.28685030897310143,-0.11557786112783217,-0.12201422855602914,-0.12480606370138012,3
-0.27966409164987049,-0.13137519756984495,-0.13254204628431179,-0.1432400294501209,3
-0.28273080942507184,-0.065573531843283892,-0.067798772180167791,-0.0626321007088987,3
-0.28207819692291008,-0.0097386988861271999,-0.017970218182734712,-0.022108417229393603,3
-0.28196786988099737,-0.10427214425657159,-0.10815042027228354,-0.09967767744335837,3
-0.2726312102153996,-0.13645398139755646,-0.13447557444257899,-0.14401418869337293,3
-0.2848569424192206,-0.050916864817656969,-0.052495102501967907,-0.040230101351025456,3
-0.28597517243725129,-0.035158797322765667,-0.03460903206306494,-0.044587084531646878,3
-0.28836496836207287,-0.11772456357047312,-0.11950475583998023,-0.11972540992380569,3
-0.2776557654970862,-0.13498794070502118,-0.13957305776891976,-0.1401564821261532,3
-0.28461197898717705,-0.057431770140096906,-0.05903244722276297,-0.044944244955466062,3
-0.28256812378699714,-0.013856328484293884,-0.02019171861989276,-0.033700236429682104,3
-0.28830512996645918,-0.11350595667970834,-0.11261212064522892,-0.13053746003125336,3
-0.28460075928799949,-0.12928085372336598,-0.13006997256552144,-0.13450549364038583,3
-0.2853300397345413,-0.055872231954415243,-0.060281573731198641,-0.06172517502537879,3
-0.28466246763347608,-0.029732202820549631,-0.026856219931366904,-0.040645230220595394,3
-0.27711348003683717,-0.10614209411949925,-0.10523703838584227,-0.10675917757426537,3
-0.27523044052486906,-0.13326010703167601,-0.1337724732941182,-0.14452842490567805,3
-0.27855895128088026,-0.043672679048675257,-0.047917465237521023,-0.071202080930696118,3
-0.28265788138041764,-0.02316867880167358,-0.021208971345325404,-0.021855973997898369,3
-0.28029239480381418,-0.10837855415556072,-0.11432873461939649,-0.11345733798327222,3
-0.28263357203219963,-0.13810701707638448,-0.13802473928241568,-0.14188057589977249,3
-0.28612289847642258,-0.057289653950514399,-0.066598264368168236,-0.073853669836327518,3
-0.29061825794690066,-0.02525928274842669,-0.029088940067702518,-0.03059237975749635,3
-0.28848090525357434,-0.11885027338795555,-0.11613884608671046,-0.11913824566684642,3
-0.27843366464006408,-0.14070624738585394,-0.1464395136655901,-0.15344808575184293,3
-0.27535385721582228,-0.042352494445448335,-0.053718049712322594,-0.057364451945031508,3
-0.28467368733265369,-0.02410739363286326,-0.028666331398680869,-0.030091233194231737,3
-0.28144428391937765,-0.10631038960716274,-0.10668811947947412,-0.10023679245237373,3
-0.27717518838231381,-0.12957256590198271,-0.1332788065303053,-0.13615104951976217,3
-0.28122923968514096,-0.057315833248595391,-0.053628292118902063,-0.067421042307856408,3
-0.28901945081409752,-0.02323973689646483,-0.030270748381072791,-0.031949963357981823,3
-0.2875216209738925,-0.11551802273221848,-0.12108673342401702,-0.1135844945739513,3
-0.27671518071603357,-0.12358498644088836,-0.12567559038764148,-0.12908637893762151,3
-0.28849212495275195,-0.056504275008084789,-0.062200142290562407,-0.043818535137983616,3
-0.28763007806594226,-0.03156101378649287,-0.038580805571923268,-0.038674303065069651,3
-0.28111704269336529,-0.10505752319900122,-0.10401035127576173,-0.096261279043789547,3
-0.27750990940777787,-0.14106527775953603,-0.14446110671061266,-0.15221765874203655,3
-0.28486255226880935,-0.05130207448942007,-0.055898411252496227,-0.059443836192607055,3
-0.28462880853594341,-0.023378113186321475,-0.028105346439802573,-0.031276781407327869,3
-0.28312723879601248,-0.11549558333386335,-0.11854734151016127,-0.11127323654337272,3
-0.2783869158934909,-0.13508517809789342,-0.13260562457965136,-0.14361214947284348,3
-0.27953880500905437,-0.062970561634088595,-0.067421042307856408,-0.073782611741536275,3
-0.29759504088548372,-0.034781067450454284,-0.034332279483351651,-0.038651863666714519,3
-0.31396458198555238,-0.12065290505581781,-0.12075014244869005,-0.12989793717813211,3
-0.2651046620171158,-0.12701447448949768,-0.12781855293055655,-0.1321418770136453,3
-0.25597743673616596,-0.038096488557425007,-0.03885194830204778,-0.045344414226132577,3
-0.30394165072026019,-0.025895065701822092,-0.035566446392883894,-0.035663683785756135,3
-0.29228251332490629,-0.10525947778419739,-0.10778764999887558,-0.10097355269836722,3
-0.29485556433629473,-0.12409361280360469,-0.13109844499013165,-0.1343671173505292,3
-0.2732071547731813,-0.054533347852559047,-0.057996494998701055,-0.049450824125121695,3
-0.28707470295665277,-0.028370879320338299,-0.028486816211839815,-0.04075742721237105,3
-0.29536232074914809,-0.11066737278778416,-0.11705512151954502,-0.12840197728778999,3
-0.28442124410115843,-0.11156120882226357,-0.11547501388537115,-0.12474996520549229,3
-0.28402668468008069,-0.052360466111837117,-0.0485177191435208,-0.041318412171249347,3
-0.27627948239797145,-0.037069886082677729,-0.044536595885347828,-0.044717981022051816,3
-0.28905497986149314,-0.11024850401848836,-0.11333205134245607,-0.099574830200897343,3
-0.29934718390704695,-0.1392701258911255,-0.13549843701760042,-0.14014900232670149,3
-0.29747162419453049,-0.048863659868162414,-0.053469346380553215,-0.069350830566397736,3
-0.29940889225252354,-0.037069886082677729,-0.036267677591481765,-0.03995334877131216,3
-0.30004841510564478,-0.12515200442602173,-0.12533338956272572,-0.13179780623886661,3
-0.28745056287910126,-0.12255464406641522,-0.12768204659056284,-0.13854458534430955,3
-0.29194218244985343,-0.064621727363053716,-0.062460065321509356,-0.06135492495251911,3
-0.29718552186550257,-0.036989478238571835,-0.03638361448298328,-0.042477781086264488,3
-0.29116241335701259,-0.11789846890772539,-0.12047151991911383,-0.1450931497642822,3
-0.28680356022652825,-0.1319866711750223,-0.12804855676369667,-0.13605568207675287,3
-0.29131387929590974,-0.044512286537129769,-0.048809431322137511,-0.051659234913239246,3
-0.29454515265904874,-0.042704045019678734,-0.038908046797935608,-0.03803665016181132,3
-0.29612339034335966,-0.11661942320148287,-0.11780123151485314,-0.11158177827075579,3
-0.2886679002398671,-0.12503045768493143,-0.13546477792006772,-0.13558819461102095,3
-0.2943263685250862,-0.063780249924736271,-0.074315547452470654,-0.075766628546102513,3
-0.29652916946361496,-0.029988385951770717,-0.039895380325561405,-0.042479651036127414,3
-0.29058459884936799,-0.11701585257242353,-0.12807847596150351,-0.10982402539960379,3
-0.28694754636597369,-0.12779050368261266,-0.12533151961286279,-0.12768578649028869,3
-0.28686713852186779,-0.055055063864315863,-0.057622505026115524,-0.04843544134955198,3
-0.28504393740551337,-0.034259351438697468,-0.037473795253070097,-0.033791863972965554,3
-0.2871158418536372,-0.10415433741520716,-0.10680405637097563,-0.12734919551496171,3
-0.28070752367338414,-0.12381873017375432,-0.13132657887340884,-0.12810839515931036,3
-0.29189356375341735,-0.053215033199195051,-0.056365898718228141,-0.047410708824667629,3
-0.29297813467391537,-0.034109755449663257,-0.034897004341955799,-0.042939658702407617,3
-0.28995442574556135,-0.11647356711217452,-0.11428011592296038,-0.12144015394811035,3
-0.28022881650847464,-0.12997086522278628,-0.13064217722357732,-0.1399601373905458,3
-0.28601070148464697,-0.053405768085213676,-0.054952216621854837,-0.056214432779331004,3
-0.29056589935073868,-0.033791863972965554,-0.043218281231983839,-0.044802128765883555,3
-0.28896335231820969,-0.11591632205302208,-0.11962069273148175,-0.12031070423090205,3
-0.28272332962562013,-0.13760026066353109,-0.14105779796008433,-0.14739505804554612,3
-0.2876861765618301,-0.05734014259681345,-0.060023520650114626,-0.052179080975133137,3
-0.28203705802592566,-0.035164407172354452,-0.032720382701508011,-0.044674972175204476,3
-0.28660347559119498,-0.10875067417828332,-0.10622811181319392,-0.11452881925472976,3
-0.28117127123939017,-0.12065851490540659,-0.12352140814554882,-0.13074502446603833,3
-0.28670632283365605,-0.060088968895317091,-0.066744120457476602,-0.052220219872117543,3
-0.29328480645143551,-0.047749169749857531,-0.049860343145102848,-0.050714910232460789,3
-0.29554744578557796,-0.12936500146719773,-0.13159585165367041,-0.12716220052866894,3
-0.29467043929986486,-0.12883954555571506,-0.13267294277471675,-0.13650447004385549,3
-0.2974865837934339,-0.066818918451993711,-0.072391369043518103,-0.0732160169330692,3
-0.29771097777698524,-0.050428807903432855,-0.051797611203095895,-0.056444436612471102,3
-0.29494532192971523,-0.10476955092011035,-0.11282155502987681,-0.11628657212588175,3
-0.28489808131620498,-0.12330449396144921,-0.12530160041505595,-0.13561811380882779,3
-0.28371814295269765,-0.047001189804686476,-0.049933271189757031,-0.032290294233034651,3
-0.28619021667148797,-0.027215250305049014,-0.032780221097121698,-0.03597409546300212,3
-0.28569841985753802,-0.10835237485747973,-0.1141193002347486,-0.13224659420596924,3
-0.27949953606193284,-0.11683820733544541,-0.11414547953282959,-0.13083478205945887,3
-0.28068508427502897,-0.051930377643363758,-0.056489315409181368,-0.073144958838277943,3
-0.28351244846777562,-0.026863699730818615,-0.029545207834256865,-0.035927346716428936,3
-0.29212169763669449,-0.11206609528525405,-0.11542078533934624,-0.099236369275707434,3
-0.28536930868166277,-0.13860442373992324,-0.13861564343910082,-0.13622397756441634,3
-0.28625192501696461,-0.052270708518416593,-0.054301474069556016,-0.046599150584157027,3
